YEAR,MONTH,DATE,POS NO.,ITEM NO.,PRODUCT DESCRIPTION,SRP,UOM,CONVERTER,DISC,ORIG QTY,QTY UOM,PACK,KG,PCS,CURRENCY,AMOUNT,COMM RATE,NET SALES,SKU CATEGORY,AREA,KAM,CHAIN,BANNER,SKU number,SKU PER BRAND,GENERALIZED SKU,MOTHER SKU,Sales Category,SKU Department,PLACEMENT,PLACEMENT REMARKS,,,,,
2024,APRIL,04/01/2024,POS24040100692,1,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (LARGE),123.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,123.00000,15%,104.55000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (LARGE),WHITE EGG BRANDED by 12'S (LARGE),P4,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/01/2024,POS24040100696,1,THE GOOD MEAT KASIM SOBL,355.00,KGs,"x 1,000", ,515.00000,Gs,0.00000,0.51500,0.00000,PHP,182.83000,15%,155.40000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK KASIM SOBL,PORK KASIM SOBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100549,1,THE GOOD MEAT CHICKEN WINGS,239.00,KGs,"x 1,000", ,255.00000,Gs,0.00000,0.25500,0.00000,PHP,60.95000,15%,51.80000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN WINGS,CHICKEN WINGS,CHICKEN WINGS,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/01/2024,POS24040100549,2,THE GOOD MEAT CHICKEN LEG QUARTER,249.00,KGs,"x 1,000", ,530.00000,Gs,0.00000,0.53000,0.00000,PHP,131.97000,15%,112.17000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN LEG QUARTER,CHICKEN LEG QUARTER,CHICKEN LEG,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/01/2024,POS24040100562,1,THE GOOD MEAT LEAN GROUND PORK,369.00,KGs,"x 1,000", ,255.00000,Gs,0.00000,0.25500,0.00000,PHP,94.10000,15%,79.98000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM LEAN GROUND PORK,LEAN GROUND PORK,LEAN GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100581,1,THE GOOD MEAT GROUND BEEF,389.00,KGs,"x 1,000", ,575.00000,Gs,0.00000,0.57500,0.00000,PHP,223.68000,15%,190.12000,BEEF,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100862,1,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (MED),120.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,120.00000,15%,102.00000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (MEDIUM),WHITE EGG BRANDED by 12'S (MEDIUM),P3,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/01/2024,POS24040100873,5,THE GOOD MEAT KASIM SOBL,355.00,KGs,"x 1,000", ,430.00000,Gs,0.00000,0.43000,0.00000,PHP,152.65000,15%,129.75000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK KASIM SOBL,PORK KASIM SOBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100892,12,THE GOOD MEAT LEAN GROUND PORK,369.00,KGs,"x 1,000", ,585.00000,Gs,0.00000,0.58500,0.00000,PHP,215.87000,15%,183.49000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM LEAN GROUND PORK,LEAN GROUND PORK,LEAN GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100786,1,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (LARGE),123.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,123.00000,15%,104.55000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (LARGE),WHITE EGG BRANDED by 12'S (LARGE),P4,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/01/2024,POS24040100794,3,THE GOOD MEAT CHICKEN LEG QUARTER,249.00,KGs,"x 1,000", ,565.00000,Gs,0.00000,0.56500,0.00000,PHP,140.69000,15%,119.58000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN LEG QUARTER,CHICKEN LEG QUARTER,CHICKEN LEG,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/01/2024,POS24040100794,4,THE GOOD MEAT PORKCHOP SOBI,379.00,KGs,"x 1,000", ,785.00000,Gs,0.00000,0.78500,0.00000,PHP,297.52000,15%,252.89000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100794,5,THE GOOD MEAT CHICKEN WINGS,239.00,KGs,"x 1,000", ,400.00000,Gs,0.00000,0.40000,0.00000,PHP,95.60000,15%,81.26000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN WINGS,CHICKEN WINGS,CHICKEN WINGS,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/01/2024,POS24040100798,1,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (LARGE),123.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,123.00000,15%,104.55000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (LARGE),WHITE EGG BRANDED by 12'S (LARGE),P4,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/01/2024,POS24040100801,1,THE GOOD MEAT CHICKEN BREAST,249.00,KGs,"x 1,000", ,545.00000,Gs,0.00000,0.54500,0.00000,PHP,135.71000,15%,115.35000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN BREAST,CHICKEN BREAST,CHICKEN BREAST,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/01/2024,POS24040100801,2,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (MED),120.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,120.00000,15%,102.00000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (MEDIUM),WHITE EGG BRANDED by 12'S (MEDIUM),P3,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/01/2024,POS24040100808,11,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (LARGE),123.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,123.00000,15%,104.55000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (LARGE),WHITE EGG BRANDED by 12'S (LARGE),P4,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/01/2024,POS24040100122,2,THE GOOD MEAT BABY BACK RIBS,449.00,KGs,"x 1,000", ,910.00000,Gs,0.00000,0.91000,0.00000,PHP,408.59000,15%,347.30000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BABY BACK RIBS,BABY BACK RIBS,BABY BACK RIBS,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100134,1,THE GOOD MEAT CHICKEN BREAST,249.00,KGs,"x 1,000", ,925.00000,Gs,0.00000,0.92500,0.00000,PHP,230.33000,15%,195.78000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN BREAST,CHICKEN BREAST,CHICKEN BREAST,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/01/2024,POS24040100134,2,THE GOOD MEAT PORK CUBES,409.00,KGs,"x 1,000", ,380.00000,Gs,0.00000,0.38000,0.00000,PHP,155.42000,15%,132.11000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK CUBES,PORK CUBES,PORK CUBES,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100158,1,THE GOOD MEAT ADOBO CUT,379.00,KGs,"x 1,000", ,430.00000,Gs,0.00000,0.43000,0.00000,PHP,162.97000,15%,138.52000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100193,1,THE GOOD MEAT SISIG FIESTA CRISPY PATA SISIG 200G,170.00,PCS,x 1, ,1.00000,PCS,1.00000,0.20000,0.00000,PHP,170.00000,15%,144.50000,VAM,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM FIESTA CRISPY PATA SISIG 200G,FIESTA CRISPY PATA SISIG 200G,VAM,RETAIL,RTE,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,FIESTA CRISPY PATA SISIG,VAM,TGM
2024,APRIL,04/01/2024,POS24040100207,1,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (LARGE),123.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,123.00000,15%,104.55000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (LARGE),WHITE EGG BRANDED by 12'S (LARGE),P4,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/01/2024,POS24040100207,4,THE GOOD MEAT BELLY SOBI/BELLY SLICED,479.00,KGs,"x 1,000", ,575.00000,Gs,0.00000,0.57500,0.00000,PHP,275.43000,15%,234.11000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100211,1,THE GOOD MEAT PORK TAPA 400G,170.00,PCS,x 1, ,1.00000,PCS,1.00000,0.40000,0.00000,PHP,170.00000,15%,144.50000,VAM,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK TAPA 400G,PORK TAPA 400G,VAM,RETAIL,PERISHABLE,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK TAPA,VAM,TGM
2024,APRIL,04/01/2024,POS24040100251,5,THE GOOD MEAT CHICKEN WINGS,239.00,KGs,"x 1,000", ,500.00000,Gs,0.00000,0.50000,0.00000,PHP,119.50000,15%,101.58000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN WINGS,CHICKEN WINGS,CHICKEN WINGS,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/01/2024,POS24040100251,6,THE GOOD MEAT CHICKEN LEG QUARTER,249.00,KGs,"x 1,000", ,835.00000,Gs,0.00000,0.83500,0.00000,PHP,207.92000,15%,176.73000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN LEG QUARTER,CHICKEN LEG QUARTER,CHICKEN LEG,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/01/2024,POS24040100251,7,THE GOOD MEAT PORKCHOP SOBI,379.00,KGs,"x 1,000", ,630.00000,Gs,0.00000,0.63000,0.00000,PHP,238.77000,15%,202.95000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100261,1,THE GOOD MEAT CHICKEN BREAST,249.00,KGs,"x 1,000", ,955.00000,Gs,0.00000,0.95500,0.00000,PHP,237.80000,15%,202.13000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN BREAST,CHICKEN BREAST,CHICKEN BREAST,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/01/2024,POS24040100261,3,THE GOOD MEAT CHICKEN LEG QUARTER,249.00,KGs,"x 1,000", ,810.00000,Gs,0.00000,0.81000,0.00000,PHP,201.69000,15%,171.44000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN LEG QUARTER,CHICKEN LEG QUARTER,CHICKEN LEG,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/01/2024,POS24040100268,14,THE GOOD MEAT LEAN GROUND PORK,369.00,KGs,"x 1,000", ,285.00000,Gs,0.00000,0.28500,0.00000,PHP,105.17000,15%,89.39000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM LEAN GROUND PORK,LEAN GROUND PORK,LEAN GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100268,15,THE GOOD MEAT REGULAR GROUND PORK,319.00,KGs,"x 1,000", ,260.00000,Gs,0.00000,0.26000,0.00000,PHP,82.94000,15%,70.50000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM REGULAR GROUND PORK,REGULAR GROUND PORK,REGULAR GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100268,16,THE GOOD MEAT BEEF SHANK,495.00,KGs,"x 1,000", ,425.00000,Gs,0.00000,0.42500,0.00000,PHP,210.38000,15%,178.82000,BEEF,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BEEF SHANK,BEEF SHANK,BEEF SHANK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100276,1,THE GOOD MEAT ADOBO CUT,379.00,KGs,"x 1,000", ,540.00000,Gs,0.00000,0.54000,0.00000,PHP,204.66000,15%,173.96000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100283,9,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (MED),120.00,DZN,x 1, ,3.00000,DZN,0.00000,0.00000,36.00000,PHP,360.00000,15%,306.00000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (MEDIUM),WHITE EGG BRANDED by 12'S (MEDIUM),P3,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/01/2024,POS24040100285,1,THE GOOD MEAT CHICKEN LEG QUARTER,249.00,KGs,"x 1,000", ,595.00000,Gs,0.00000,0.59500,0.00000,PHP,148.16000,15%,125.93000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN LEG QUARTER,CHICKEN LEG QUARTER,CHICKEN LEG,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/01/2024,POS24040100286,6,THE GOOD MEAT CHICKEN BREAST,249.00,KGs,"x 1,000", ,525.00000,Gs,0.00000,0.52500,0.00000,PHP,130.73000,15%,111.12000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN BREAST,CHICKEN BREAST,CHICKEN BREAST,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/01/2024,POS24040100291,2,THE GOOD MEAT PORKCHOP SOBI,379.00,KGs,"x 1,000", ,490.00000,Gs,0.00000,0.49000,0.00000,PHP,185.71000,15%,157.85000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100292,1,THE GOOD MEAT CHICKEN BREAST,249.00,KGs,"x 1,000", ,550.00000,Gs,0.00000,0.55000,0.00000,PHP,136.95000,15%,116.41000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN BREAST,CHICKEN BREAST,CHICKEN BREAST,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/01/2024,POS24040100292,2,THE GOOD MEAT REGULAR GROUND PORK,319.00,KGs,"x 1,000", ,550.00000,Gs,0.00000,0.55000,0.00000,PHP,175.45000,15%,149.13000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM REGULAR GROUND PORK,REGULAR GROUND PORK,REGULAR GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100308,1,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (MED),120.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,120.00000,15%,102.00000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (MEDIUM),WHITE EGG BRANDED by 12'S (MEDIUM),P3,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/01/2024,POS24040100308,6,THE GOOD MEAT CHICKEN BREAST,249.00,KGs,"x 1,000", ,500.00000,Gs,0.00000,0.50000,0.00000,PHP,124.50000,15%,105.82000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN BREAST,CHICKEN BREAST,CHICKEN BREAST,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/01/2024,POS24040100308,7,THE GOOD MEAT BELLY SOBI/BELLY SLICED,479.00,KGs,"x 1,000", ,300.00000,Gs,0.00000,0.30000,0.00000,PHP,143.70000,15%,122.14000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100309,5,THE GOOD MEAT CHICKEN BREAST,249.00,KGs,"x 1,000", ,510.00000,Gs,0.00000,0.51000,0.00000,PHP,126.99000,15%,107.94000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN BREAST,CHICKEN BREAST,CHICKEN BREAST,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/01/2024,POS24040100309,6,THE GOOD MEAT CHICKEN LEG QUARTER,249.00,KGs,"x 1,000", ,810.00000,Gs,0.00000,0.81000,0.00000,PHP,201.69000,15%,171.44000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN LEG QUARTER,CHICKEN LEG QUARTER,CHICKEN LEG,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/01/2024,POS24040100310,10,THE GOOD MEAT TONKATSU SLICE,389.00,KGs,"x 1,000", ,335.00000,Gs,0.00000,0.33500,0.00000,PHP,130.32000,15%,110.77000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM TONKATSU SLICE,TONKATSU SLICE,TONKATSU SLICE,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100321,12,THE GOOD MEAT WHITE EGG BRANDED BY 12'S (MED),120.00,DZN,x 1, ,1.00000,DZN,0.00000,0.00000,12.00000,PHP,120.00000,15%,102.00000,EGG,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM WHITE EGG BRANDED by 12'S (MEDIUM),WHITE EGG BRANDED by 12'S (MEDIUM),P3,RETAIL,POULTRY - EGG,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,EGG,EGG,TGM
2024,APRIL,04/01/2024,POS24040100322,1,THE GOOD MEAT CUTLETS,409.00,KGs,"x 1,000", ,375.00000,Gs,0.00000,0.37500,0.00000,PHP,153.38000,15%,130.37000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK CUTLETS,PORK CUTLETS,LAMAN,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100328,4,THE GOOD MEAT GROUND BEEF,389.00,KGs,"x 1,000", ,150.00000,Gs,0.00000,0.15000,0.00000,PHP,58.35000,15%,49.60000,BEEF,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,BEEF,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100328,5,THE GOOD MEAT SAMGYUPSAL SLICE,499.00,KGs,"x 1,000", ,160.00000,Gs,0.00000,0.16000,0.00000,PHP,79.84000,15%,67.86000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK SAMGYUPSAL SLICE,PORK SAMGYUPSAL SLICE,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100332,6,THE GOOD MEAT MENUDO CUT,399.00,KGs,"x 1,000", ,245.00000,Gs,0.00000,0.24500,0.00000,PHP,97.76000,15%,83.09000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100332,7,THE GOOD MEAT CHICKEN WINGS,239.00,KGs,"x 1,000", ,335.00000,Gs,0.00000,0.33500,0.00000,PHP,80.07000,15%,68.06000,CHICKEN,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM CHICKEN WINGS,CHICKEN WINGS,CHICKEN WINGS,RETAIL,POULTRY - CHICKEN,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,CHICKEN,CHICKEN,TGM
2024,APRIL,04/01/2024,POS24040100332,8,THE GOOD MEAT BELLY SOBI/BELLY SLICED,479.00,KGs,"x 1,000", ,235.00000,Gs,0.00000,0.23500,0.00000,PHP,112.57000,15%,95.68000,PORK,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,PORK,SHOWCASE,TGM
2024,APRIL,04/01/2024,POS24040100334,2,THE GOOD MEAT MARINATED BBQ PORKCHOP,409.00,KGs,"x 1,000", ,275.00000,Gs,0.00000,0.27500,0.00000,PHP,112.48000,15%,95.60000,RTC,SOUTH GMA,NORMS,WESHOP,SOUTH GMA,0,TGM BBQ PORKCHOP,BBQ PORKCHOP,PORK MARINATED,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Manila,1st District Metro Manila,RTC,SHOWCASE,TGM
