YEAR,MONTH,CUT-OFF,SKU,Description,Tran Date,Post Date,Sell UOM,QTY,PACK,KG,PC,Concession Rate (%),Gross Sales Amt  (Incl of VAT),Concession Amt  (Excl of VAT),Input VAT,Concession Amt (Incl of VAT),AREA,CHAIN,BANNER,STORE CODE,BRANCH,SKU CATEGORY,SKU PER BRAND,GENERALIZED SKU,MOTHER SKU,Sales Category,SKU Department,PLACEMENT,PLACEMENT REMARKS,,,,,
2024,JUN,JUN 1 TO 30,21892,TGM - BEEF BREAKFAST STEAK - KILO,6/20/2024,6/20/2024,KG,0.50000,0.00000,0.50000,0.00000,88,306.41000,269.64000,0.00000,269.64000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,BEEF,TGM BREAKFAST STEAK,BREAKFAST STEAK,BEEF BREAKFAST STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21901,TGM - OX TRIPE - KILO,6/20/2024,6/20/2024,KG,1.20000,0.00000,1.20000,0.00000,88,297.56000,261.85000,0.00000,261.85000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,BEEF,TGM BEEF TRIPE,BEEF TRIPE,BEEF TRIPE,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21825,TGM - GROUND BEEF - KILO,6/21/2024,6/21/2024,KG,1.54000,0.00000,1.54000,0.00000,88,566.42000,498.45000,0.00000,498.45000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,BEEF,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21826,TGM - PORKCHOP SOBI - KILO,6/21/2024,6/21/2024,KG,0.81000,0.00000,0.81000,0.00000,88,305.10000,268.49000,0.00000,268.49000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21832,TGM - PORK BELLY SOBI - KILO,6/21/2024,6/21/2024,KG,1.19000,0.00000,1.19000,0.00000,88,518.03000,455.87000,0.00000,455.87000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21834,TGM - REGULAR GROUND PORK - KILO,6/21/2024,6/21/2024,KG,1.69000,0.00000,1.69000,0.00000,88,519.10000,456.81000,0.00000,456.81000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM REGULAR GROUND PORK,REGULAR GROUND PORK,REGULAR GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21838,TGM - PORK MENUDO CUT - KILO,6/21/2024,6/21/2024,KG,0.66000,0.00000,0.66000,0.00000,88,250.14000,220.12000,0.00000,220.12000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21839,TGM - PATA SLICED - KILO,6/21/2024,6/21/2024,KG,1.21000,0.00000,1.21000,0.00000,88,410.97000,361.65000,0.00000,361.65000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PATA SLICED,PATA SLICED,PATA SLICED,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21842,TGM - PATA FRONT - KILO,6/21/2024,6/21/2024,KG,1.86000,0.00000,1.86000,0.00000,88,649.14000,571.24000,0.00000,571.24000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PATA FRONT,PATA FRONT,PATA FRONT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21843,TGM - PORK STEAK - KILO,6/21/2024,6/21/2024,KG,1.08000,0.00000,1.08000,0.00000,88,347.81000,306.07000,0.00000,306.07000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21848,TGM - PORK BUTTERFLY CUT - KILO,6/21/2024,6/21/2024,KG,0.91000,0.00000,0.91000,0.00000,88,344.89000,303.50000,0.00000,303.50000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM BUTTERFLY CUT,BUTTERFLY CUT,BUTTERFLY CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21859,TGM - PORK BACON SLICE - KILO,6/21/2024,6/21/2024,KG,1.32000,0.00000,1.32000,0.00000,88,616.74000,542.73000,0.00000,542.73000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM BACON SLICE,BACON SLICE,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21868,TGM - KASIM SLBL - KILO,6/21/2024,6/21/2024,KG,6.58000,0.00000,6.58000,0.00000,88,2095.84000,1844.34000,0.00000,1844.34000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PORK KASIM SLBL,PORK KASIM SLBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21871,TGM - BEEF CUBES - KILO,6/21/2024,6/21/2024,KG,2.43000,0.00000,2.43000,0.00000,88,1253.87000,1103.41000,0.00000,1103.41000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,BEEF,TGM BEEF CUBES,BEEF CUBES,BEEF CUBES,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21892,TGM - BEEF BREAKFAST STEAK - KILO,6/21/2024,6/21/2024,KG,1.11000,0.00000,1.11000,0.00000,88,684.00000,601.92000,0.00000,601.92000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,BEEF,TGM BREAKFAST STEAK,BREAKFAST STEAK,BEEF BREAKFAST STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21893,TGM - BEEF STROGANOFF - KILO,6/21/2024,6/21/2024,KG,0.33000,0.00000,0.33000,0.00000,88,204.43000,179.90000,0.00000,179.90000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,BEEF,TGM BEEF STROGANOFF,BEEF STROGANOFF,BEEF STROGANOFF,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21901,TGM - OX TRIPE - KILO,6/21/2024,6/21/2024,KG,1.22000,0.00000,1.22000,0.00000,88,303.78000,267.33000,0.00000,267.33000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,BEEF,TGM BEEF TRIPE,BEEF TRIPE,BEEF TRIPE,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21921,TGM - PORK LECHON KAWALI - KILO,6/21/2024,6/21/2024,KG,0.79000,0.00000,0.79000,0.00000,88,313.22000,275.63000,0.00000,275.63000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM LECHON KAWALI CUT,LECHON KAWALI CUT,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21826,TGM - PORKCHOP SOBI - KILO,6/22/2024,6/22/2024,KG,1.05000,0.00000,1.05000,0.00000,88,396.06000,348.53000,0.00000,348.53000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21828,TGM - PORK MARINATED BELLY - KILO,6/22/2024,6/22/2024,KG,0.50000,0.00000,0.50000,0.00000,88,242.06000,190.19000,22.82000,213.01000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,RTC,TGM BBQ BELLY,BBQ BELLY,PORK MARINATED,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,RTC,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21831,TGM - PORK TOCINO - KILO,6/22/2024,6/22/2024,KG,0.25000,0.00000,0.25000,0.00000,88,101.89000,80.06000,9.61000,89.66000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,RTC,TGM PORK TOCINO,PORK TOCINO,PORK MARINATED,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,RTC,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21832,TGM - PORK BELLY SOBI - KILO,6/22/2024,6/22/2024,KG,2.69000,0.00000,2.69000,0.00000,88,1178.72000,1037.27000,0.00000,1037.27000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21834,TGM - REGULAR GROUND PORK - KILO,6/22/2024,6/22/2024,KG,0.25000,0.00000,0.25000,0.00000,88,78.16000,68.78000,0.00000,68.78000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM REGULAR GROUND PORK,REGULAR GROUND PORK,REGULAR GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21837,TGM - PORK SINIGANG CUT - KILO,6/22/2024,6/22/2024,KG,1.86000,0.00000,1.86000,0.00000,88,480.45000,422.80000,0.00000,422.80000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21839,TGM - PATA SLICED - KILO,6/22/2024,6/22/2024,KG,3.11000,0.00000,3.11000,0.00000,88,1114.70000,980.94000,0.00000,980.94000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PATA SLICED,PATA SLICED,PATA SLICED,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21843,TGM - PORK STEAK - KILO,6/22/2024,6/22/2024,KG,0.42000,0.00000,0.42000,0.00000,88,140.69000,123.81000,0.00000,123.81000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21844,TGM - PORK BABY BACK RIBS - KILO,6/22/2024,6/22/2024,KG,1.24000,0.00000,1.24000,0.00000,88,554.52000,487.98000,0.00000,487.98000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM BABY BACK RIBS,BABY BACK RIBS,BABY BACK RIBS,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21845,TGM - PORK CUBES - KILO,6/22/2024,6/22/2024,KG,1.01000,0.00000,1.01000,0.00000,88,413.09000,363.52000,0.00000,363.52000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PORK CUBES,PORK CUBES,PORK CUBES,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21854,TGM - PORK PORKCHOP SKINLESS - KILO,6/22/2024,6/22/2024,KG,1.07000,0.00000,1.07000,0.00000,88,403.64000,355.20000,0.00000,355.20000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PORKCHOP SLBI,PORKCHOP SLBI,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21857,TGM - PORK SUKIYAKI CUT - KILO,6/22/2024,6/22/2024,KG,0.50000,0.00000,0.50000,0.00000,88,234.50000,206.36000,0.00000,206.36000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PILMICO PORK SUKIYAKI,PORK SUKIYAKI,LAMAN,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21859,TGM - PORK BACON SLICE - KILO,6/22/2024,6/22/2024,KG,1.54000,0.00000,1.54000,0.00000,88,719.92000,633.53000,0.00000,633.53000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM BACON SLICE,BACON SLICE,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21866,TGM - PORK ADOBO CUT - KILO,6/22/2024,6/22/2024,KG,2.03000,0.00000,2.03000,0.00000,88,767.48000,675.38000,0.00000,675.38000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21868,TGM - KASIM SLBL - KILO,6/22/2024,6/22/2024,KG,1.01000,0.00000,1.01000,0.00000,88,304.57000,268.02000,0.00000,268.02000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PORK KASIM SLBL,PORK KASIM SLBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21869,TGM - PIGUE SOBL - KILO,6/22/2024,6/22/2024,KG,1.36000,0.00000,1.36000,0.00000,88,474.64000,417.68000,0.00000,417.68000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PIGUE SOBL,PIGUE SOBL,PIGUE,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21897,TGM - BEEF SUKIYAKI CUT - KILO,6/22/2024,6/22/2024,KG,0.30000,0.00000,0.30000,0.00000,88,188.70000,166.06000,0.00000,166.06000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,BEEF,TGM BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21901,TGM - OX TRIPE - KILO,6/22/2024,6/22/2024,KG,1.49000,0.00000,1.49000,0.00000,88,371.01000,326.49000,0.00000,326.49000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,BEEF,TGM BEEF TRIPE,BEEF TRIPE,BEEF TRIPE,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21825,TGM - GROUND BEEF - KILO,6/23/2024,6/23/2024,KG,3.25000,0.00000,3.25000,0.00000,88,1190.96000,1048.04000,0.00000,1048.04000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,BEEF,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21826,TGM - PORKCHOP SOBI - KILO,6/23/2024,6/23/2024,KG,1.09000,0.00000,1.09000,0.00000,88,413.11000,363.54000,0.00000,363.54000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21831,TGM - PORK TOCINO - KILO,6/23/2024,6/23/2024,KG,0.93000,0.00000,0.93000,0.00000,88,396.83000,311.80000,37.42000,349.21000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,RTC,TGM PORK TOCINO,PORK TOCINO,PORK MARINATED,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,RTC,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21832,TGM - PORK BELLY SOBI - KILO,6/23/2024,6/23/2024,KG,3.76000,0.00000,3.76000,0.00000,88,1644.07000,1446.78000,0.00000,1446.78000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM BELLY SOBI/BELLY SLICED,BELLY SOBI/BELLY SLICED,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21834,TGM - REGULAR GROUND PORK - KILO,6/23/2024,6/23/2024,KG,1.73000,0.00000,1.73000,0.00000,88,543.11000,477.94000,0.00000,477.94000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM REGULAR GROUND PORK,REGULAR GROUND PORK,REGULAR GROUND PORK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21837,TGM - PORK SINIGANG CUT - KILO,6/23/2024,6/23/2024,KG,2.50000,0.00000,2.50000,0.00000,88,643.63000,566.39000,0.00000,566.39000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PORK SINIGANG CUT,PORK SINIGANG CUT,PORK SINIGANG CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21838,TGM - PORK MENUDO CUT - KILO,6/23/2024,6/23/2024,KG,0.71000,0.00000,0.71000,0.00000,88,267.20000,235.14000,0.00000,235.14000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PORK MENUDO CUT,PORK MENUDO CUT,MENUDO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21839,TGM - PATA SLICED - KILO,6/23/2024,6/23/2024,KG,0.76000,0.00000,0.76000,0.00000,88,271.05000,238.52000,0.00000,238.52000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PATA SLICED,PATA SLICED,PATA SLICED,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21843,TGM - PORK STEAK - KILO,6/23/2024,6/23/2024,KG,0.81000,0.00000,0.81000,0.00000,88,274.59000,241.64000,0.00000,241.64000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PORK STEAK,PORK STEAK,PORK STEAK,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21854,TGM - PORK PORKCHOP SKINLESS - KILO,6/23/2024,6/23/2024,KG,0.79000,0.00000,0.79000,0.00000,88,299.41000,263.48000,0.00000,263.48000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PORKCHOP SLBI,PORKCHOP SLBI,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21857,TGM - PORK SUKIYAKI CUT - KILO,6/23/2024,6/23/2024,KG,1.01000,0.00000,1.01000,0.00000,88,473.69000,416.85000,0.00000,416.85000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PILMICO PORK SUKIYAKI,PORK SUKIYAKI,LAMAN,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21859,TGM - PORK BACON SLICE - KILO,6/23/2024,6/23/2024,KG,0.35000,0.00000,0.35000,0.00000,88,161.81000,142.39000,0.00000,142.39000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM BACON SLICE,BACON SLICE,BELLY,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21866,TGM - PORK ADOBO CUT - KILO,6/23/2024,6/23/2024,KG,0.26000,0.00000,0.26000,0.00000,88,96.65000,85.05000,0.00000,85.05000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM ADOBO CUT,ADOBO CUT,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21868,TGM - KASIM SLBL - KILO,6/23/2024,6/23/2024,KG,2.17000,0.00000,2.17000,0.00000,88,690.64000,607.76000,0.00000,607.76000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PORK KASIM SLBL,PORK KASIM SLBL,KASIM,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21869,TGM - PIGUE SOBL - KILO,6/23/2024,6/23/2024,KG,2.66000,0.00000,2.66000,0.00000,88,896.68000,789.08000,0.00000,789.08000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PIGUE SOBL,PIGUE SOBL,PIGUE,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21897,TGM - BEEF SUKIYAKI CUT - KILO,6/23/2024,6/23/2024,KG,0.33000,0.00000,0.33000,0.00000,88,204.43000,179.90000,0.00000,179.90000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,BEEF,TGM BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,BEEF SUKIYAKI CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,104086239,TGM - ADOBO CUT 500G - PACK,6/24/2024,6/24/2024,EA,1.00000,1.00000,0.50000,0.00000,88,190.00000,167.20000,0.00000,167.20000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK SHELF-READY PACK,TGM ADOBO CUT 500G,ADOBO CUT 500G,ADOBO CUT,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK SHELF-READY PACK,SHELF-READY PACK,TGM
2024,JUN,JUN 1 TO 30,21825,TGM - GROUND BEEF - KILO,6/24/2024,6/24/2024,KG,3.59000,0.00000,3.59000,0.00000,88,1285.80000,1131.50000,0.00000,1131.50000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,BEEF,TGM REGULAR GROUND BEEF,REGULAR GROUND BEEF,GROUND BEEF,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,BEEF,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21826,TGM - PORKCHOP SOBI - KILO,6/24/2024,6/24/2024,KG,1.10000,0.00000,1.10000,0.00000,88,413.12000,363.55000,0.00000,363.55000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,PORK,TGM PORKCHOP SOBI,PORKCHOP SOBI,PORKCHOP,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,PORK,SHOWCASE,TGM
2024,JUN,JUN 1 TO 30,21830,TGM - PORK TAPA - KILO,6/24/2024,6/24/2024,KG,0.92000,0.00000,0.92000,0.00000,88,394.68000,310.11000,37.21000,347.32000,SOUTH,METRO RETAIL,METRO GAISANO,6014,METRO - TAGAYTAY,RTC,TGM PORK TAPA,PORK TAPA,PORK MARINATED,RETAIL,MEAT,VAM WITH TGM SHOWCASE AND SRP,OK,Tagaytay,Cavite,RTC,SHOWCASE,TGM
